CustomerID,Name,Gender,Age,SignupDate,City,Country,Email,AnnualIncome,PurchaseAmount,LoyaltyTier,HasIQROutlier,Purchase_Is_Negative
CUST-02670,William Garcia,Male,45,2021-01-12,San Diego,Australia,william.garcia2670@example.com,64964.09,177.79,Bronze,False,False
CUST-02563,Jessica Hernandez,Female,39,2022-02-15,San Diego,USA,jessica.hernandez2563@example.com,80907.14,86.59,Gold,False,False
CUST-01412,Karen Jackson,Female,41,2021-12-16,Chicago,Australia,karen.jackson1412@example.com,86740.67,164.26,Silver,False,False
CUST-00680,Sarah Jackson,Male,66,2023-09-10,Austin,Canada,sarah.jackson680@example.com,64340.89,199.31,Bronze,False,False
CUST-00222,Daniel Moore,Female,44,2021-04-09,Austin,Canada,daniel.moore222@example.com,46682.08,102.31,Gold,False,False
CUST-02959,Michael Rodriguez,Female,54,2022-02-06,Houston,Australia,michael.rodriguez2959@example.com,38486.2,73.97,Silver,False,False
CUST-00994,Lisa Jones,Other,47,2022-09-08,Phoenix,Australia,lisa.jones994@example.com,46524.66,159.48,Silver,False,False
CUST-02084,Elizabeth Brown,Female,36,2024-02-24,Phoenix,Canada,elizabeth.brown2084@example.com,53239.88,215.79,Gold,False,False
CUST-00551,Nancy Johnson,Female,55,2022-05-27,Houston,United Kingdom,nancy.johnson551@example.com,52491.4,45.66,Bronze,False,False
CUST-00418,Daniel Davis,Male,16,,Chicago,Canada,daniel.davis418@example.com,66015.62,59.13,Bronze,False,False
CUST-02116,John Jackson,Female,39,2024-12-04,Philadelphia,United Kingdom,john.jackson2116@example.com,89893.4,79.22,Gold,False,False
CUST-01682,Jessica Moore,Male,35,2021-02-01,San Antonio,Canada,jessica.moore1682@example.com,38250.43,100.32,Gold,False,False
CUST-00045,Linda Jackson,Other,28,2023-10-25,Chicago,Canada,linda.jackson45@example.com,59438.12,144.19,Bronze,False,False
CUST-02814,Elizabeth Thomas,Female,42,2021-05-04,Philadelphia,Australia,elizabeth.thomas2814@example.com,94569.97,198.06,Silver,False,False
CUST-00356,Nancy Martin,Male,64,2023-03-04,San Antonio,USA,nancy.martin356@example.com,60511.32,166.74,Gold,False,False
CUST-00811,Susan Taylor,Female,42,2024-11-03,Dallas,USA,,64034.22,241.99,Silver,False,False
CUST-00794,Sarah Thomas,Male,41,2022-11-16,Phoenix,Australia,sarah.thomas794@example.com,81899.13,102.58,Gold,False,False
CUST-00179,Jessica Hernandez,Female,45,2022-02-27,Philadelphia,United Kingdom,jessica.hernandez179@example.com,42674.51,297.69,Silver,False,False
CUST-01637,Jessica Anderson,Male,48,2023-07-06,New York,USA,jessica.anderson1637@example.com,61885.19,73.77,Silver,False,False
CUST-01009,Sarah Anderson,Male,39,2021-08-01,Chicago,Australia,sarah.anderson1009@example.com,58473.42,83.67,Gold,False,False
CUST-01554,Charles Martin,Female,27,2021-11-26,Los Angeles,Canada,charles.martin1554@example.com,95036.31,166.8,Gold,False,False
CUST-02854,Matthew Moore,Female,41,2022-08-26,San Antonio,Canada,matthew.moore2854@example.com,65137.21,2.3,Gold,False,False
CUST-01227,Karen Jones,Male,23,2023-06-18,Houston,Canada,karen.jones1227@example.com,68882.52,54.37,Silver,False,False
CUST-00582,Betty Martinez,Other,37,2024-12-23,Austin,Australia,betty.martinez582@example.com,75743.98,151.6,Gold,False,False
CUST-00252,Richard Thomas,Male,32,2022-11-20,San Antonio,United Kingdom,richard.thomas252@example.com,70062.52,112.99,Silver,False,False
CUST-01683,Lisa Davis,Male,33,2021-06-29,New York,Australia,lisa.davis1683@example.com,27234.05,101.82,Silver,False,False
CUST-01380,Michael Garcia,Female,22,2022-04-19,New York,USA,michael.garcia1380@example.com,97650.62,196.89,Gold,False,False
CUST-02243,Sarah Brown,Male,33,2023-11-10,New York,Australia,sarah.brown2243@example.com,59382.11,113.66,Silver,False,False
CUST-02963,Mary Williams,Female,27,2022-08-14,Los Angeles,Canada,mary.williams2963@example.com,77974.26,56.85,Silver,False,False
CUST-02226,Linda Taylor,Male,37,2021-01-16,Phoenix,Australia,linda.taylor2226@example.com,78259.92,213.37,Bronze,False,False
CUST-01562,Matthew Rodriguez,Female,51,2024-10-31,San Antonio,United Kingdom,matthew.rodriguez1562@example.com,45898.09,224.97,Silver,False,False
CUST-01742,James Anderson,Female,46,2024-06-03,San Antonio,USA,james.anderson1742@example.com,106269.31,270.99,Bronze,False,False
CUST-00001,Joseph Moore,Male,58,2023-06-11,Dallas,Canada,joseph.moore1@example.com,23206.18,136.32,Gold,False,False
CUST-00033,Nancy Williams,Male,64,2021-11-30,Phoenix,United Kingdom,nancy.williams33@example.com,39727.89,209.82,Silver,False,False
CUST-02748,Robert Johnson,Male,28,2024-05-10,San Diego,Canada,robert.johnson2748@example.com,77555.59,91.16,Silver,False,False
CUST-01827,Mary Brown,Female,48,2022-03-23,Los Angeles,Australia,mary.brown1827@example.com,60527.98,226.85,Bronze,False,False
CUST-01950,Betty Lopez,Male,40,2022-06-24,New York,USA,betty.lopez1950@example.com,67439.28,111.54,Bronze,False,False
CUST-02977,Linda Miller,Female,22,2023-06-23,Houston,USA,linda.miller2977@example.com,91568.61,99.82,Gold,False,False
CUST-01631,James Brown,Male,18,2023-02-25,New York,Canada,james.brown1631@example.com,37231.87,208.91,Bronze,False,False
CUST-01004,Sarah Gonzalez,Female,27,2024-09-19,Austin,USA,sarah.gonzalez1004@example.com,31218.96,144.19,Gold,False,False
CUST-02522,Jessica Wilson,Male,51,2021-08-14,Los Angeles,Canada,jessica.wilson2522@example.com,67335.13,159.19,Gold,False,False
CUST-02357,Patricia Garcia,Male,26,2023-04-03,New York,Canada,patricia.garcia2357@example.com,61885.19,111.94,Silver,False,False
CUST-02419,Mary Gonzalez,Male,65,2021-07-04,Chicago,Australia,mary.gonzalez2419@example.com,65931.89,275.43,Gold,False,False
CUST-01524,Matthew Taylor,Female,37,2021-07-19,Austin,Australia,matthew.taylor1524@example.com,65629.97,123.67,Gold,False,False
CUST-02608,Mary Thomas,Female,43,2021-09-13,Houston,Australia,mary.thomas2608@example.com,68077.85,43.67,Silver,False,False
CUST-00265,John Martin,Female,37,2023-02-26,Houston,United Kingdom,john.martin265@example.com,40765.69,186.52,Gold,False,False
CUST-00185,Jennifer Miller,Male,17,2021-03-21,New York,Canada,jennifer.miller185@example.com,37675.7,172.71,Bronze,False,False
CUST-00407,Thomas Garcia,Female,22,2021-01-14,Philadelphia,Australia,thomas.garcia407@example.com,52987.33,55.3,Gold,False,False
CUST-00912,Betty Thomas,Male,49,2021-07-01,San Antonio,United Kingdom,betty.thomas912@example.com,59332.94,72.49,Gold,False,False
CUST-01937,Lisa Gonzalez,Male,36,2022-01-09,Philadelphia,USA,lisa.gonzalez1937@example.com,93233.31,50.13,Bronze,False,False
CUST-01232,Mary Jackson,Male,44,2023-01-15,Los Angeles,Canada,mary.jackson1232@example.com,32843.78,24.79,Gold,False,False
CUST-02775,Mary Martin,Male,64,2022-08-11,New York,Canada,mary.martin2775@example.com,72819.94,82.63,Silver,False,False
CUST-01527,Michael Williams,Female,63,2024-10-14,San Antonio,United Kingdom,michael.williams1527@example.com,83421.83,191.34,Bronze,False,False
CUST-01632,Matthew Rodriguez,Female,55,2022-07-04,San Antonio,United Kingdom,matthew.rodriguez1632@example.com,42124.44,217.13,Silver,False,False
CUST-01633,Nancy Williams,Female,34,2024-02-15,Houston,USA,nancy.williams1633@example.com,39662.59,107.56,Bronze,False,False
CUST-01575,Karen Hernandez,Male,36,2021-03-23,San Diego,United Kingdom,karen.hernandez1575@example.com,66706.04,249.43,Bronze,False,False
CUST-01418,Susan Jones,Female,43,2022-01-06,New York,Australia,susan.jones1418@example.com,96651.15,-339.66,Silver,True,True
CUST-00495,Sarah Rodriguez,Other,16,2021-09-30,San Antonio,Canada,sarah.rodriguez495@example.com,61619.07,144.19,Silver,False,False
CUST-02828,David Thomas,Female,31,2022-09-28,Chicago,USA,david.thomas2828@example.com,57107.87,78.52,Silver,False,False
CUST-02526,Nancy Brown,Female,57,2023-08-09,Chicago,Australia,nancy.brown2526@example.com,93698.36,59.36,Silver,False,False
CUST-00009,Elizabeth Smith,Female,76,2022-06-16,Los Angeles,Australia,elizabeth.smith9@example.com,66031.14,146.99,Silver,False,False
CUST-00520,Karen Martin,Male,47,2022-04-16,Dallas,Canada,karen.martin520@example.com,103345.71,142.73,Gold,False,False
CUST-00428,Robert Miller,Female,33,2023-09-11,Houston,United Kingdom,robert.miller428@example.com,27232.16,133.92,Gold,False,False
CUST-01394,Michael Anderson,Male,44,,Dallas,United Kingdom,michael.anderson1394@example.com,86782.03,144.19,Gold,False,False
CUST-00403,Betty Lopez,Other,42,2024-02-29,Dallas,USA,betty.lopez403@example.com,61885.19,292.35,Bronze,False,False
CUST-01239,Daniel Gonzalez,Male,50,2022-03-10,New York,Australia,daniel.gonzalez1239@example.com,78504.57,114.44,Gold,False,False
CUST-02343,David Garcia,Male,45,2024-06-13,San Diego,United Kingdom,david.garcia2343@example.com,33153.78,50.38,Gold,False,False
CUST-02992,Thomas Thomas,Male,39,2021-09-06,Dallas,USA,thomas.thomas2992@example.com,30214.36,346.94,Gold,False,False
CUST-02744,Charles Johnson,Male,27,2023-10-06,Phoenix,Canada,charles.johnson2744@example.com,42018.47,251.65,Bronze,False,False
CUST-02259,David Garcia,Male,56,2022-10-28,San Diego,United Kingdom,,56364.76,191.16,Silver,False,False
CUST-01367,James Williams,Female,24,2024-03-30,Chicago,Canada,james.williams1367@example.com,25550.21,-105.64,Gold,True,True
CUST-02313,Richard Garcia,Female,23,2021-06-27,Dallas,Australia,richard.garcia2313@example.com,61885.19,280.45,Gold,False,False
CUST-01062,Susan Williams,Male,16,2021-01-16,Philadelphia,Canada,susan.williams1062@example.com,39080.13,198.61,Bronze,False,False
CUST-01355,Elizabeth Williams,Female,55,2024-10-24,Austin,United Kingdom,elizabeth.williams1355@example.com,90280.28,179.9,Gold,False,False
CUST-02554,Charles Taylor,Female,41,2022-01-23,Dallas,United Kingdom,charles.taylor2554@example.com,77165.17,195.94,Silver,False,False
CUST-01234,James Davis,Male,49,2023-10-17,Los Angeles,Canada,james.davis1234@example.com,48067.35,268.79,Gold,False,False
CUST-00005,Robert Johnson,Male,37,2021-02-02,Houston,USA,robert.johnson5@example.com,74570.53,189.32,Gold,False,False
CUST-01294,Daniel Williams,Female,52,2024-08-27,New York,Australia,daniel.williams1294@example.com,84667.48,157.84,Silver,False,False
CUST-00683,Matthew Brown,,41,2021-08-18,San Antonio,USA,,77685.15,194.78,Silver,False,False
CUST-01938,Linda Miller,Male,32,,Houston,Australia,linda.miller1938@example.com,56097.9,78.18,Bronze,False,False
CUST-01025,David Hernandez,Male,40,2021-08-24,Dallas,United Kingdom,david.hernandez1025@example.com,106203.66,106.31,Gold,False,False
CUST-00015,Karen Miller,Male,45,2024-01-20,Houston,Canada,karen.miller15@example.com,69064.93,144.19,Gold,False,False
CUST-02185,John Moore,Male,18,2021-07-25,San Antonio,USA,john.moore2185@example.com,49027.42,1.24,Bronze,False,False
CUST-01363,Susan Taylor,Male,47,2024-09-01,New York,United Kingdom,susan.taylor1363@example.com,64584.56,132.88,Silver,False,False
CUST-00366,Linda Brown,Other,36,2024-02-01,Philadelphia,United Kingdom,linda.brown366@example.com,85455.09,24.57,Gold,False,False
CUST-02005,David Jones,Male,52,2023-04-15,Austin,Canada,david.jones2005@example.com,88105.52,29.87,Bronze,False,False
CUST-00548,Jennifer Lopez,Female,33,2021-08-06,Philadelphia,USA,jennifer.lopez548@example.com,54579.53,84.37,Gold,False,False
CUST-02471,Mary Garcia,,47,2024-08-15,San Diego,Canada,mary.garcia2471@example.com,50897.59,162.77,Bronze,False,False
CUST-01428,Jennifer Miller,Male,34,2021-08-21,Dallas,United Kingdom,jennifer.miller1428@example.com,58004.03,42.4,Gold,False,False
CUST-01667,Nancy Wilson,Male,54,2022-10-19,Phoenix,Canada,nancy.wilson1667@example.com,73978.21,183.76,Gold,False,False
CUST-01972,Betty Johnson,Female,59,2022-02-20,Philadelphia,Australia,betty.johnson1972@example.com,40767.75,164.32,Silver,False,False
CUST-00884,Charles Garcia,Male,41,2021-09-03,Austin,USA,charles.garcia884@example.com,69192.91,44.92,Silver,False,False
CUST-00598,Jessica Thomas,Male,50,2024-03-04,Philadelphia,Canada,jessica.thomas598@example.com,81964.53,41.63,Gold,False,False
CUST-00162,Lisa Gonzalez,Male,36,2024-10-06,Los Angeles,Australia,lisa.gonzalez162@example.com,36300.4,144.19,Silver,False,False
CUST-00113,Betty Taylor,Male,34,2023-07-07,Chicago,Canada,betty.taylor113@example.com,73878.48,183.18,Silver,False,False
CUST-02090,Lisa Gonzalez,Female,40,2024-09-05,Phoenix,Canada,lisa.gonzalez2090@example.com,39416.49,178.87,Bronze,False,False
CUST-01076,Karen Johnson,Male,16,2023-08-07,Chicago,Canada,karen.johnson1076@example.com,77477.35,101.57,Gold,False,False
CUST-01387,Jessica Moore,Female,49,2023-02-28,Los Angeles,United Kingdom,jessica.moore1387@example.com,70825.55,144.19,Bronze,False,False
CUST-02486,Michael Martinez,Female,40,2023-03-08,Phoenix,United Kingdom,michael.martinez2486@example.com,84639.26,18.42,Gold,False,False
CUST-01104,Betty Taylor,Female,40,,Houston,USA,betty.taylor1104@example.com,38261.4,122.07,Gold,False,False
CUST-00004,Daniel Martin,Female,16,,Chicago,USA,daniel.martin4@example.com,75174.91,231.01,Silver,False,False
CUST-00691,Joseph Jones,Female,39,2024-05-21,Dallas,United Kingdom,joseph.jones691@example.com,45997.47,144.19,Gold,False,False
CUST-02201,Sarah Brown,Female,17,2021-01-28,San Diego,Canada,sarah.brown2201@example.com,999999999.0,187.38,Bronze,True,False
CUST-00147,Jennifer Lopez,Female,33,2022-10-01,Houston,Australia,jennifer.lopez147@example.com,62939.89,20.82,Bronze,False,False
CUST-01776,David Jones,Female,36,2024-05-12,Austin,USA,david.jones1776@example.com,104351.7,154.18,Gold,False,False
CUST-01115,Jennifer Thomas,Male,49,2024-05-02,New York,USA,jennifer.thomas1115@example.com,46586.47,144.19,Silver,False,False
CUST-01610,Joseph Lopez,Female,33,2023-12-18,New York,United Kingdom,joseph.lopez1610@example.com,59684.96,60.2,Bronze,False,False
CUST-02883,Charles Martin,Male,22,2023-06-17,New York,Canada,charles.martin2883@example.com,46418.8,313.17,Gold,False,False
CUST-01560,Matthew Wilson,Female,58,2023-05-30,Los Angeles,Canada,matthew.wilson1560@example.com,75554.07,2.56,Silver,False,False
CUST-02153,Patricia Martinez,Male,42,2022-04-28,San Antonio,Canada,patricia.martinez2153@example.com,56436.99,187.27,Gold,False,False
CUST-00566,James Brown,Female,36,2022-07-21,Philadelphia,United Kingdom,,67045.53,93.02,Silver,False,False
CUST-02725,James Brown,Female,52,2024-04-21,Philadelphia,USA,james.brown2725@example.com,84909.15,263.87,Bronze,False,False
CUST-02716,Robert Brown,Male,17,2024-04-13,Austin,United Kingdom,robert.brown2716@example.com,48067.77,250.58,Bronze,False,False
CUST-01807,Karen Gonzalez,Male,48,2022-10-12,Chicago,Canada,karen.gonzalez1807@example.com,45794.57,218.97,Gold,False,False
CUST-00644,Mary Martinez,Male,45,2023-02-21,Dallas,United Kingdom,mary.martinez644@example.com,100525.82,290.71,Bronze,False,False
CUST-00649,James Anderson,Male,35,2022-06-05,Chicago,USA,james.anderson649@example.com,43087.64,157.44,Gold,False,False
CUST-02303,David Hernandez,Female,41,,Dallas,USA,david.hernandez2303@example.com,91500.97,73.33,Silver,False,False
CUST-00961,Matthew Hernandez,,49,2023-12-01,Los Angeles,USA,matthew.hernandez961@example.com,90149.34,76.49,Silver,False,False
CUST-02820,Richard Taylor,Male,20,2021-06-09,Houston,United Kingdom,richard.taylor2820@example.com,64775.86,266.14,Silver,False,False
CUST-02551,Jennifer Gonzalez,Female,52,2022-05-25,Phoenix,USA,jennifer.gonzalez2551@example.com,74087.93,234.94,Gold,False,False
CUST-00021,Susan Lopez,Female,48,2022-12-05,Chicago,Australia,susan.lopez21@example.com,51885.93,85.07,Silver,False,False
CUST-02027,David Hernandez,Male,34,2021-07-26,Austin,USA,david.hernandez2027@example.com,60374.2,248.17,Gold,False,False
CUST-00727,Charles Moore,Male,24,2021-08-02,San Diego,USA,charles.moore727@example.com,65556.97,111.37,Bronze,False,False
CUST-00445,Karen Martinez,Male,31,,Philadelphia,Canada,karen.martinez445@example.com,100632.18,135.3,Bronze,False,False
CUST-00989,Robert Moore,Female,51,2021-05-18,Austin,USA,robert.moore@@example..com,43085.05,-49.07,Silver,False,True
CUST-00397,James Garcia,Male,70,2024-05-25,Phoenix,United Kingdom,james.garcia397@example.com,62751.71,40.66,Gold,False,False
CUST-02714,Sarah Brown,Male,34,2023-04-04,Phoenix,Australia,sarah.brown2714@example.com,39013.89,157.8,Bronze,False,False
CUST-01523,Linda Johnson,Female,44,2021-07-29,Dallas,Canada,linda.johnson1523@example.com,42888.33,168.66,Bronze,False,False
CUST-01551,Betty Jackson,Female,52,2023-07-24,Phoenix,United Kingdom,betty.jackson1551@example.com,37550.61,177.24,Bronze,False,False
CUST-00849,James Anderson,Male,31,2024-11-23,Dallas,Canada,james.anderson849@example.com,50889.53,216.85,Gold,False,False
CUST-02796,Daniel Hernandez,Male,44,2021-01-31,Phoenix,Canada,daniel.hernandez2796@example.com,31204.09,244.35,Silver,False,False
CUST-01277,Joseph Davis,Female,30,2021-03-01,Dallas,USA,joseph.davis1277@example.com,53998.53,34.68,Gold,False,False
CUST-02095,Jennifer Miller,Male,58,2023-10-19,Austin,Australia,jennifer.miller2095@example.com,73266.99,138.36,Bronze,False,False
CUST-02603,Sarah Taylor,Male,16,2023-10-25,Austin,United Kingdom,sarah.taylor2603@example.com,75841.64,108.06,Bronze,False,False
CUST-02097,Thomas Martinez,Female,22,2021-07-06,Los Angeles,Canada,thomas.martinez2097@example.com,86847.24,217.46,Gold,False,False
CUST-02451,Jennifer Hernandez,Female,50,2024-11-21,Chicago,USA,jennifer.hernandez2451@example.com,77225.57,20.22,Bronze,False,False
CUST-02732,Patricia Wilson,Male,50,2021-01-30,Philadelphia,USA,patricia.wilson2732@example.com,66475.94,166.75,Gold,False,False
CUST-01114,Jennifer Lopez,Male,33,2022-11-06,Phoenix,USA,jennifer.lopez1114@example.com,53220.21,167.29,Silver,False,False
CUST-00128,Susan Hernandez,Male,55,2022-04-08,Philadelphia,Australia,susan.hernandez128@example.com,60984.4,118.56,Silver,False,False
CUST-00276,Matthew Rodriguez,Male,16,2022-01-26,Chicago,United Kingdom,matthew.rodriguez276@example.com,74428.55,65.29,Silver,False,False
CUST-01501,Nancy Brown,Male,56,2024-12-08,Houston,Australia,nancy.brown1501@example.com,86191.81,204.62,Silver,False,False
CUST-00288,Daniel Gonzalez,Female,32,2021-11-18,Houston,USA,daniel.gonzalez288@example.com,86712.68,186.38,Silver,False,False
CUST-02799,Karen Anderson,Male,40,2024-08-08,Philadelphia,Australia,karen.anderson2799@example.com,46137.77,9.93,Silver,False,False
CUST-00501,Matthew Garcia,Other,29,2024-07-21,San Antonio,United Kingdom,matthew.garcia501@example.com,35872.95,149.7,Bronze,False,False
CUST-02873,Patricia Jackson,Female,57,2023-07-04,Chicago,United Kingdom,patricia.jackson2873@example.com,65178.37,70.47,Gold,False,False
CUST-00796,Linda Jones,Female,33,2022-03-19,Chicago,United Kingdom,linda.jones796@example.com,78894.2,125.95,Silver,False,False
CUST-00316,David Rodriguez,Male,54,2022-08-19,Philadelphia,Canada,david.rodriguez316@example.com,52410.3,270.63,Silver,False,False
CUST-02790,Jennifer Martin,Female,45,2023-12-03,Austin,USA,jennifer.martin2790@example.com,110422.2,-384.78,Bronze,True,True
CUST-02408,Michael Hernandez,Female,41,2021-11-30,San Diego,USA,michael.hernandez2408@example.com,75728.34,301.14,Bronze,False,False
CUST-01724,William Miller,Male,22,2024-12-11,San Antonio,USA,william.miller1724@example.com,27303.92,231.47,Silver,False,False
CUST-02072,Lisa Davis,Female,48,2021-05-25,San Antonio,USA,lisa.davis2072@example.com,61885.19,59.91,Silver,False,False
CUST-00012,Daniel Miller,Male,47,2024-02-28,Philadelphia,USA,daniel.miller12@example.com,58526.58,156.35,Bronze,False,False
CUST-00891,James Taylor,Male,61,2023-06-22,Philadelphia,Canada,james.taylor891@example.com,61885.19,185.97,Gold,False,False
CUST-02225,William Johnson,Male,54,2022-10-09,New York,Australia,william.johnson2225@example.com,81679.63,109.48,Silver,False,False
CUST-01813,Karen Davis,Male,66,2023-08-06,Houston,Australia,karen.davis1813@example.com,98528.39,171.43,Silver,False,False
CUST-02221,William Wilson,Male,34,2023-07-24,Austin,USA,william.wilson2221@example.com,81071.9,170.01,Bronze,False,False
CUST-01107,Charles Jackson,,34,2022-01-19,Chicago,Australia,charles.jackson1107@example.com,69852.64,153.29,Gold,False,False
CUST-00175,Thomas Hernandez,Female,42,2023-07-18,Austin,Canada,thomas.hernandez175@example.com,25151.1,43.35,Silver,False,False
CUST-00679,Mary Smith,Male,35,2021-04-20,Austin,Australia,mary.smith679@example.com,73373.76,110.73,Gold,False,False
CUST-02665,Jennifer Martinez,Female,29,2024-02-07,Los Angeles,USA,jennifer.martinez2665@example.com,24021.25,270.02,Silver,False,False
CUST-00170,Mary Garcia,Female,24,2022-08-09,San Antonio,USA,mary.garcia170@example.com,48626.73,202.0,Gold,False,False
CUST-01829,Richard Moore,Male,19,2022-11-19,Los Angeles,USA,richard.moore1829@example.com,88644.03,166.62,Gold,False,False
CUST-01681,Elizabeth Hernandez,Male,38,2021-06-21,Los Angeles,USA,elizabeth.hernandez1681@example.com,71415.78,275.03,Gold,False,False
CUST-02322,Jennifer Wilson,Male,44,2022-03-21,Houston,Canada,jennifer.wilson2322@example.com,62519.88,82.95,Gold,False,False
CUST-01209,Nancy Thomas,Other,40,2021-06-24,Phoenix,Australia,nancy.thomas1209@example.com,75412.1,124.82,Silver,False,False
CUST-02889,James Miller,Female,42,2024-09-03,Houston,United Kingdom,james.miller2889@example.com,52303.8,144.19,Silver,False,False
CUST-01045,Susan Taylor,Male,66,2024-04-27,Phoenix,USA,susan.taylor1045@example.com,58256.23,32.07,Gold,False,False
CUST-02042,Patricia Rodriguez,Female,42,2022-01-03,San Diego,USA,patricia.rodriguez2042@example.com,42139.5,121.24,Bronze,False,False
CUST-01432,Karen Jackson,Female,47,2022-11-19,Chicago,USA,karen.jackson1432@example.com,31597.07,332.72,Bronze,False,False
CUST-01203,Robert Williams,Female,34,2021-12-02,San Diego,USA,robert.williams1203@example.com,56467.83,153.29,Gold,False,False
CUST-01200,Jennifer Jones,Male,33,,Chicago,Australia,jennifer.jones1200@example.com,67478.09,233.35,Bronze,False,False
CUST-02311,Michael Moore,Female,33,2022-03-27,Chicago,Australia,michael.moore2311@example.com,44833.05,284.75,Silver,False,False
CUST-01162,Jessica Gonzalez,Male,41,2021-06-18,San Diego,Australia,jessica.gonzalez1162@example.com,81167.69,319.05,Bronze,False,False
CUST-00559,Richard Hernandez,Other,44,2024-12-21,Dallas,USA,richard.hernandez559@example.com,99526.98,173.98,Bronze,False,False
CUST-01831,Jennifer Wilson,Male,44,2021-06-17,Houston,United Kingdom,jennifer.wilson1831@example.com,98800.18,257.62,Bronze,False,False
CUST-01881,Mary Brown,,54,2024-03-20,San Diego,Canada,mary.brown1881@example.com,58185.68,144.19,Bronze,False,False
CUST-02200,Joseph Brown,Female,52,2024-03-15,New York,USA,joseph.brown2200@example.com,49744.66,125.56,Bronze,False,False
CUST-00024,Nancy Williams,Female,58,2023-04-04,Los Angeles,USA,nancy.williams24@example.com,102586.61,225.14,Gold,False,False
CUST-02580,Elizabeth Jackson,Male,79,2023-05-23,Houston,USA,elizabeth.jackson2580@example.com,84923.13,165.22,Silver,True,False
CUST-02459,Karen Johnson,Female,38,,Los Angeles,Canada,karen.johnson2459@example.com,39071.67,94.18,Gold,False,False
CUST-01856,Susan Smith,Female,62,2021-07-02,San Antonio,United Kingdom,susan.smith1856@example.com,55820.05,85.72,Gold,False,False
CUST-02120,Betty Rodriguez,Female,43,2022-06-19,Phoenix,Canada,betty.rodriguez2120@example.com,33358.62,136.34,Silver,False,False
CUST-01302,Charles Lopez,Male,54,2024-04-22,San Diego,Australia,charles.lopez1302@example.com,68591.36,148.86,Gold,False,False
CUST-02337,Susan Smith,Male,31,2024-06-29,Chicago,United Kingdom,susan.smith2337@example.com,84128.82,50.7,Bronze,False,False
CUST-00913,Karen Martin,Male,17,2023-01-07,Austin,Canada,karen.martin913@example.com,49895.09,87.79,Bronze,False,False
CUST-00467,William Miller,Male,32,2023-03-18,Los Angeles,USA,william.miller467@example.com,76008.32,51.64,Gold,False,False
CUST-00840,Patricia Garcia,Female,45,2021-01-06,San Diego,USA,patricia.garcia840@example.com,91340.65,139.44,Gold,False,False
CUST-01516,Susan Williams,Female,70,2023-08-23,Houston,United Kingdom,susan.williams1516@example.com,54634.13,59.7,Gold,False,False
CUST-00417,Susan Taylor,Male,55,2022-06-03,Dallas,United Kingdom,susan.taylor417@example.com,48133.86,51.01,Gold,False,False
CUST-02085,Robert Davis,Male,57,2024-09-13,San Antonio,Australia,robert.davis2085@example.com,48635.56,169.98,Silver,False,False
CUST-00367,Linda Taylor,Male,38,2023-05-06,San Diego,USA,linda.taylor367@example.com,86158.97,159.53,Bronze,False,False
CUST-00095,Patricia Smith,Female,50,2023-09-11,New York,Canada,patricia.smith95@example.com,74474.11,105.57,Bronze,False,False
CUST-03000,Matthew Lopez,Female,16,2021-03-14,Dallas,Australia,matthew.lopez3000@example.com,42748.36,49.75,Gold,False,False
CUST-02741,Patricia Williams,Male,34,2021-07-17,Los Angeles,Canada,patricia.williams2741@example.com,9216.08,47.09,Gold,False,False
CUST-02144,Thomas Brown,Male,25,2022-05-17,Dallas,USA,thomas.brown2144@example.com,53037.96,74.43,Gold,False,False
CUST-02028,Matthew Taylor,Female,16,2021-02-04,Phoenix,Australia,matthew.taylor2028@example.com,53318.05,65.99,Bronze,False,False
CUST-01002,Karen Thomas,Female,34,2024-04-14,New York,Australia,karen.thomas1002@example.com,98644.33,133.35,Gold,False,False
CUST-02586,Linda Wilson,Male,40,2022-01-21,Phoenix,United Kingdom,linda.wilson2586@example.com,64242.0,90.49,Bronze,False,False
CUST-02115,Susan Gonzalez,Female,35,2022-07-01,San Diego,Canada,susan.gonzalez2115@example.com,56244.62,11.67,Silver,False,False
CUST-02008,Daniel Anderson,Female,46,2021-09-03,Austin,Canada,daniel.anderson2008@example.com,52239.88,152.4,Gold,False,False
CUST-02470,Charles Rodriguez,Male,53,2023-05-24,Austin,USA,charles.rodriguez2470@example.com,46864.85,123.07,Bronze,False,False
CUST-00820,David Martinez,Male,40,2022-10-12,Houston,Canada,david.martinez820@example.com,55667.77,78.53,Gold,False,False
CUST-01865,Sarah Wilson,Female,39,2023-07-25,Houston,USA,sarah.wilson1865@example.com,61885.19,276.18,Bronze,False,False
CUST-01649,Thomas Wilson,Female,49,2021-03-26,Los Angeles,USA,thomas.wilson1649@example.com,44240.32,209.22,Silver,False,False
CUST-00321,Michael Thomas,Female,30,2021-04-21,Los Angeles,USA,michael.thomas321@example.com,54885.22,216.12,Gold,False,False
CUST-01088,Daniel Martin,Female,24,2021-04-15,Houston,United Kingdom,,46436.24,138.51,Silver,False,False
CUST-02587,Jennifer Williams,Male,39,2024-02-24,New York,USA,jennifer.williams2587@example.com,58775.82,161.66,Silver,False,False
CUST-01732,Patricia Martinez,Female,50,2024-08-13,Dallas,Canada,patricia.martinez1732@example.com,87268.11,90.29,Gold,False,False
CUST-02897,Michael Gonzalez,Female,58,2022-08-13,Austin,Australia,michael.gonzalez2897@example.com,90446.6,90.89,Bronze,False,False
