CustomerID,Name,Gender,Age,SignupDate,City,Country,Email,AnnualIncome,PurchaseAmount,LoyaltyTier
CUST-02226,Linda Taylor,m ,37.0,16-Jan-2021,  Phoenix  ,Australia,linda.taylor2226@example.com,"$78,259.92",213.37,Bronze
1562,Matthew Rodriguez,Female,51.0,31-Oct-2024,SAN ANTONIO,United Kingdom,matthew.rodriguez1562@example.com,"$45,898.09",224.97,Silver
1742,James Anderson,f ,46.0,"June 03, 2024",San Antonio,USA,james.anderson1742@example.com,"$106,269.31",270.99,Bronze
CUST-00001,Joseph Moore,MALE,58.0,06/11/2023,DALLAS,Canada,joseph.moore1@example.com,"$23,206.18",136.32,Gold
CUST-00881,Daniel Martinez,Female,42.0,26-Dec-2022,Los Angeles,USA,daniel.martinez881@example.com,"$79,215.73",50.13,BRONZE
CUST-00033,Nancy Williams,MALE,64.0,2021-11-30,PHOENIX,United Kingdom,nancy.williams33@example.com,"$39,727.89",209.82,Silver
CUST-02748,Robert Johnson,M,28.0,05/10/2024,San Diego,Canada,robert.johnson2748@example.com,"$77,555.59",91.16,Silver
 CUST-01827 ,Mary Brown,female,48.0,2022-03-23,LOS ANGELES,Australia,mary.brown1827@example.com,"$60,527.98",226.85,Bronze
 CUST-00560 ,Jessica Lopez,m ,39.0,"September 25, 2023",Austin,United Kingdom,jessica.lopez560@example.com,"$16,636.11",161.58,Gold
1950,Betty Lopez,MALE,,24/06/2022,New York,USA,betty.lopez1950@example.com,"$67,439.28",111.54,Bronze
CUST-02977,Linda Miller,F,22.0,"June 23, 2023",Houston,USA,linda.miller2977@example.com,"$91,568.61",99.82,GOLD
CUST-01631,James Brown, Male,18.0,25/02/2023,New York,Canada,james.brown1631@example.com,"$37,231.87",208.91,BRONZE
CUST-01004,Sarah Gonzalez,Female,27.0,19/09/2024,Austin,USA,sarah.gonzalez1004@example.com,"$31,218.96",,Gold
CUST-02522,Jessica Wilson,male,51.0,08/14/2021,Los Angeles,Canada,jessica.wilson2522@example.com,"$67,335.13",159.19,Gold
2357,Patricia Garcia, Male,26.0,03-Apr-2023,New York,Canada,patricia.garcia2357@example.com,,111.94,SILVER
CUST-02419,Mary Gonzalez,MALE,65.0,07/04/2021,chicago,Australia,mary.gonzalez2419@example.com,"$65,931.89",275.43,
1524,Matthew Taylor,Female,37.0,19/07/2021,Austin,Australia,matthew.taylor1524@example.com,"$65,629.97",123.67,Gold
 CUST-02608 ,Mary Thomas,female,43.0,13/09/2021,houston,Australia,mary.thomas2608@example.com,"$68,077.85",43.67,SILVER
CUST-00265,John Martin,female,37.0,26-Feb-2023,Houston,United Kingdom,john.martin265@example.com,"$40,765.69",186.52,
CUST-00185,Jennifer Miller,MALE,17.0,21/03/2021,new york,Canada,jennifer.miller185@example.com,"$37,675.70",172.71,BRONZE
CUST-00407,Thomas Garcia,Female,22.0,"January 14, 2021",philadelphia,Australia,thomas.garcia407@example.com,"$52,987.33",55.3,Gold
CUST-00912,Betty Thomas,M,49.0,2021-07-01,san antonio,United Kingdom,betty.thomas912@example.com,"$59,332.94",72.49,Gold
CUST-01937,Lisa Gonzalez,Male,36.0,"January 09, 2022",  Philadelphia  ,USA,lisa.gonzalez1937@example.com,"$93,233.31",50.13,bronze
CUST-01232,Mary Jackson,male,44.0,15-Jan-2023,Los Angeles,Canada,mary.jackson1232@example.com,"$32,843.78",24.79,gold
 CUST-02775 ,Mary Martin,male,64.0,2022-08-11,New York,Canada,mary.martin2775@example.com,"$72,819.94",82.63,SILVER
CUST-01527,Michael Williams,female,63.0,2024-10-14,San Antonio,United Kingdom,michael.williams1527@example.com,"$83,421.83",191.34,Bronze
CUST-01202,Karen Rodriguez,M,41.0,,DALLAS,USA,karen.rodriguez1202@example.com,"$71,944.66",75.25,Bronze
CUST-01632,Matthew Rodriguez,Female,55.0,04-Jul-2022,San Antonio,United Kingdom,matthew.rodriguez1632@example.com,"$42,124.44",217.13,SILVER
CUST-01633,Nancy Williams,F,34.0,02/15/2024,Houston,USA,nancy.williams1633@example.com,"$39,662.59",107.56,BRONZE
 CUST-01575 ,Karen Hernandez,Male,36.0,23-Mar-2021,San Diego,United Kingdom,karen.hernandez1575@example.com,"$66,706.04",249.43,Bronze
CUST-01418,Susan Jones,FEMALE,43.0,01/06/2022,New York,Australia,susan.jones1418@example.com,"$96,651.15",-339.66,Silver
CUST-00495,Sarah Rodriguez,O,16.0,"September 30, 2021",San Antonio,Canada,sarah.rodriguez495@example.com,"$61,619.07",,Silver
CUST-02828,David Thomas,FEMALE,31.0,28/09/2022,Chicago,USA,david.thomas2828@example.com,"$57,107.87",78.52,silver
2526,Nancy Brown,f ,57.0,08/09/2023,Chicago,Australia,nancy.brown2526@example.com,"$93,698.36",59.36,SILVER
9,Elizabeth Smith,Female,76.0,"June 16, 2022",LOS ANGELES,Australia,elizabeth.smith9@example.com,"$66,031.14",146.99,Silver
 CUST-00520 ,Karen Martin, Male,47.0,16/04/2022,  DALLAS  ,Canada,karen.martin520@example.com,"$103,345.71",142.73,GOLD
CUST-00428,Robert Miller,female,33.0,09/11/2023,  Houston  ,United Kingdom,robert.miller428@example.com,"$27,232.16",133.92,GOLD
CUST-01394,Michael Anderson,male,44.0,,Dallas,United Kingdom,michael.anderson1394@example.com,"$86,782.03",,gold
CUST-00403,Betty Lopez,other,42.0,2024-02-29,Dallas,USA,betty.lopez403@example.com,,292.35,BRONZE
CUST-01239,Daniel Gonzalez,M,50.0,2022-03-10,NEW YORK,Australia,daniel.gonzalez1239@example.com,"$78,504.57",114.44,Gold
 CUST-02966 ,Patricia Garcia,MALE,38.0,27-Nov-2024,Phoenix,United Kingdom,patricia.garcia2966@example.com,"$50,229.33",254.92,Bronze
CUST-02343,David Garcia,M,45.0,06/13/2024,San Diego,United Kingdom,david.garcia2343@example.com,"$33,153.78",50.38,Gold
2992,Thomas Thomas,M,39.0,06-Sep-2021,dallas,USA,thomas.thomas2992@example.com,"$30,214.36",346.94,Gold
CUST-02744,Charles Johnson,M,27.0,10/06/2023,Phoenix,Canada,charles.johnson2744@example.com,"$42,018.47",251.65,Bronze
CUST-02259,David Garcia,male,56.0,"October 28, 2022",san diego,United Kingdom,,"$56,364.76",191.16,SILVER
1367,James Williams, Female,24.0,30-Mar-2024,Chicago,Canada,james.williams1367@example.com,"$25,550.21",-105.64,Gold
CUST-02313,Richard Garcia,F,23.0,06/27/2021,Dallas,Australia,richard.garcia2313@example.com,,280.45,Gold
 CUST-01062 ,Susan Williams,M,16.0,"January 16, 2021",Philadelphia,Canada,susan.williams1062@example.com,"$39,080.13",198.61,Bronze
CUST-01355,Elizabeth Williams,Female,55.0,10/24/2024,Austin,United Kingdom,elizabeth.williams1355@example.com,"$90,280.28",179.9,gold
CUST-02554,Charles Taylor,female,41.0,01/23/2022,Dallas,United Kingdom,charles.taylor2554@example.com,"$77,165.17",195.94,Silver
CUST-01234,James Davis,M,49.0,17-Oct-2023,Los Angeles,Canada,james.davis1234@example.com,"$48,067.35",268.79,gold
CUST-00005,Robert Johnson,Male,37.0,02/02/2021,HOUSTON,USA,robert.johnson5@example.com,"$74,570.53",189.32,GOLD
CUST-01294,Daniel Williams,FEMALE,52.0,2024-08-27,New York,Australia,daniel.williams1294@example.com,"$84,667.48",157.84,Silver
 CUST-00683 ,Matthew Brown,,41.0,18-Aug-2021,SAN ANTONIO,USA,,"$77,685.15",194.78,Silver
CUST-01938,Linda Miller,M,32.0,,  Houston  ,Australia,linda.miller1938@example.com,"$56,097.90",78.18,BRONZE
1025,David Hernandez,m ,40.0,08/24/2021,Dallas,United Kingdom,david.hernandez1025@example.com,"$106,203.66",106.31,gold
CUST-00015,Karen Miller,MALE,45.0,"January 20, 2024",Houston,Canada,karen.miller15@example.com,"$69,064.93",,GOLD
2185,John Moore,MALE,18.0,25/07/2021,San Antonio,USA,john.moore2185@example.com,"$49,027.42",1.24,BRONZE
CUST-01363,Susan Taylor,M,47.0,"September 01, 2024",New York,United Kingdom,susan.taylor1363@example.com,"$64,584.56",132.88,SILVER
 CUST-00366 ,Linda Brown,O,36.0,2024-02-01,Philadelphia,United Kingdom,linda.brown366@example.com,"$85,455.09",24.57,GOLD
CUST-02005,David Jones,m ,52.0,"April 15, 2023",  Austin  ,Canada,david.jones2005@example.com,"$88,105.52",29.87,Bronze
CUST-01983,Thomas Wilson,F,44.0,"August 13, 2024",Philadelphia,Canada,thomas.wilson1983@example.com,"$57,415.82",53.93,bronze
CUST-00548,Jennifer Lopez, Female,33.0,2021-08-06,Philadelphia,USA,jennifer.lopez548@example.com,"$54,579.53",84.37,Gold
2471,Mary Garcia,,47.0,15/08/2024,  San Diego  ,Canada,mary.garcia2471@example.com,"$50,897.59",162.77,BRONZE
CUST-01428,Jennifer Miller,m ,34.0,08/21/2021,dallas,United Kingdom,jennifer.miller1428@example.com,"$58,004.03",42.4,GOLD
1667,Nancy Wilson,male,54.0,2022-10-19,  Phoenix  ,Canada,nancy.wilson1667@example.com,"$73,978.21",183.76,GOLD
CUST-01972,Betty Johnson,female,59.0,02/20/2022,Philadelphia,Australia,betty.johnson1972@example.com,"$40,767.75",164.32,silver
 CUST-00520 ,Karen Martin, Male,47.0,16/04/2022,  Dallas  ,Canada,karen.martin520@example.com,"$103,345.71",142.73,GOLD
CUST-00884,Charles Garcia,m ,41.0,09/03/2021,Austin,USA,charles.garcia884@example.com,"$69,192.91",44.92,silver
CUST-00598,Jessica Thomas, Male,50.0,03/04/2024,PHILADELPHIA,Canada,jessica.thomas598@example.com,"$81,964.53",41.63,
CUST-00162,Lisa Gonzalez, Male,36.0,10/06/2024,Los Angeles,Australia,lisa.gonzalez162@example.com,"$36,300.40",,Silver
CUST-00100,Patricia Rodriguez,M,50.0,10-Jun-2022,PHILADELPHIA,Australia,patricia.rodriguez100@example.com,"$-15,000.00",,gold
CUST-00113,Betty Taylor,male,34.0,07-Jul-2023,chicago,Canada,betty.taylor113@example.com,"$73,878.48",183.18,silver
 CUST-02090 ,Lisa Gonzalez,female,40.0,05-Sep-2024,  Phoenix  ,Canada,lisa.gonzalez2090@example.com,"$39,416.49",178.87,bronze
 CUST-01076 ,Karen Johnson,male,16.0,2023-08-07,  Chicago  ,Canada,karen.johnson1076@example.com,"$77,477.35",101.57,
CUST-01387,Jessica Moore,FEMALE,49.0,28/02/2023,Los Angeles,United Kingdom,jessica.moore1387@example.com,"$70,825.55",,BRONZE
 CUST-02486 ,Michael Martinez,female,,03/08/2023,Phoenix,United Kingdom,michael.martinez2486@example.com,"$84,639.26",18.42,Gold
CUST-01104,Betty Taylor, Female,,,houston,USA,betty.taylor1104@example.com,"$38,261.40",122.07,
CUST-00004,Daniel Martin, Female,16.0,,chicago,USA,daniel.martin4@example.com,"$75,174.91",231.01,SILVER
CUST-00691,Joseph Jones,FEMALE,39.0,21-May-2024,Dallas,United Kingdom,joseph.jones691@example.com,"$45,997.47",,Gold
 CUST-02201 ,Sarah Brown,F,17.0,2021-01-28,san diego,Canada,sarah.brown2201@example.com,"$999,999,999.00",187.38,Bronze
CUST-00147,Jennifer Lopez,female,33.0,"October 01, 2022",Houston,Australia,jennifer.lopez147@example.com,"$62,939.89",20.82,BRONZE
 CUST-01776 ,David Jones,f ,36.0,05/12/2024,Austin,USA,david.jones1776@example.com,"$104,351.70",154.18,GOLD
 CUST-01115 ,Jennifer Thomas, Male,49.0,05/02/2024,new york,USA,jennifer.thomas1115@example.com,"$46,586.47",,silver
CUST-01610,Joseph Lopez,female,33.0,12/18/2023,New York,United Kingdom,joseph.lopez1610@example.com,"$59,684.96",60.2,BRONZE
 CUST-02883 ,Charles Martin,Male,22.0,17/06/2023,  New York  ,Canada,charles.martin2883@example.com,"$46,418.80",313.17,
CUST-01560,Matthew Wilson,f ,58.0,05/30/2023,Los Angeles,Canada,matthew.wilson1560@example.com,"$75,554.07",2.56,SILVER
2153,Patricia Martinez,MALE,42.0,2022-04-28,San Antonio,Canada,patricia.martinez2153@example.com,"$56,436.99",187.27,GOLD
566,James Brown,Female,36.0,2022-07-21,philadelphia,United Kingdom,,"$67,045.53",93.02,silver
2725,James Brown,F,52.0,21/04/2024,PHILADELPHIA,USA,james.brown2725@example.com,"$84,909.15",263.87,BRONZE
CUST-02716,Robert Brown,M,17.0,2024-04-13,austin,United Kingdom,robert.brown2716@example.com,"$48,067.77",250.58,Bronze
CUST-01807,Karen Gonzalez,M,48.0,"October 12, 2022",Chicago,Canada,karen.gonzalez1807@example.com,"$45,794.57",218.97,gold
 CUST-00644 ,Mary Martinez,MALE,45.0,21-Feb-2023,Dallas,United Kingdom,mary.martinez644@example.com,"$100,525.82",290.71,bronze
649,James Anderson,m ,35.0,"June 05, 2022",chicago,USA,james.anderson649@example.com,"$43,087.64",157.44,
CUST-02303,David Hernandez,female,41.0,,Dallas,USA,david.hernandez2303@example.com,"$91,500.97",73.33,Silver
961,Matthew Hernandez,,49.0,12/01/2023,Los Angeles,USA,matthew.hernandez961@example.com,"$90,149.34",76.49,SILVER
 CUST-02820 ,Richard Taylor,MALE,20.0,2021-06-09,houston,United Kingdom,richard.taylor2820@example.com,"$64,775.86",266.14,silver
CUST-02551,Jennifer Gonzalez,female,52.0,25/05/2022,Phoenix,USA,jennifer.gonzalez2551@example.com,"$74,087.93",234.94,gold
 CUST-00021 ,Susan Lopez,f ,48.0,12/05/2022,Chicago,Australia,susan.lopez21@example.com,"$51,885.93",85.07,SILVER
2027,David Hernandez,M,34.0,07/26/2021,Austin,USA,david.hernandez2027@example.com,"$60,374.20",248.17,Gold
CUST-00727,Charles Moore,Male,24.0,02-Aug-2021,San Diego,USA,charles.moore727@example.com,"$65,556.97",111.37,bronze
CUST-00445,Karen Martinez,male,31.0,,PHILADELPHIA,Canada,karen.martinez445@example.com,"$100,632.18",135.3,BRONZE
CUST-00989,Robert Moore,F,51.0,2021-05-18,AUSTIN,USA,robert.moore@@example..com,"$43,085.05",-49.07,silver
CUST-00397,James Garcia,m ,70.0,25-May-2024,Phoenix,United Kingdom,james.garcia397@example.com,"$62,751.71",40.66,GOLD
CUST-02714,Sarah Brown,Male,34.0,04-Apr-2023,Phoenix,Australia,sarah.brown2714@example.com,"$39,013.89",157.8,bronze
CUST-01523,Linda Johnson,FEMALE,44.0,2021-07-29,dallas,Canada,linda.johnson1523@example.com,"$42,888.33",168.66,Bronze
CUST-01551,Betty Jackson,F,52.0,24-Jul-2023,Phoenix,United Kingdom,betty.jackson1551@example.com,"$37,550.61",177.24,bronze
CUST-01952,Lisa Taylor,M,,23-Feb-2022,PHILADELPHIA,USA,lisa.taylor1952@example.com,"$60,214.76",177.59,gold
CUST-00849,James Anderson,male,31.0,23-Nov-2024,  Dallas  ,Canada,james.anderson849@example.com,"$50,889.53",216.85,Gold
CUST-02796,Daniel Hernandez,m ,44.0,2021-01-31,Phoenix,Canada,daniel.hernandez2796@example.com,"$31,204.09",244.35,Silver
1277,Joseph Davis, Female,30.0,2021-03-01,Dallas,USA,joseph.davis1277@example.com,"$53,998.53",34.68,Gold
 CUST-02095 ,Jennifer Miller,Male,58.0,19-Oct-2023,  Austin  ,Australia,jennifer.miller2095@example.com,"$73,266.99",138.36,Bronze
 CUST-02603 ,Sarah Taylor,M,16.0,10/25/2023,Austin,United Kingdom,sarah.taylor2603@example.com,"$75,841.64",108.06,BRONZE
 CUST-02097 ,Thomas Martinez,F,22.0,07/06/2021,LOS ANGELES,Canada,thomas.martinez2097@example.com,"$86,847.24",217.46,Gold
CUST-02451,Jennifer Hernandez,Female,50.0,2024-11-21,Chicago,USA,jennifer.hernandez2451@example.com,"$77,225.57",20.22,BRONZE
 CUST-02732 ,Patricia Wilson,M,50.0,30-Jan-2021,Philadelphia,USA,patricia.wilson2732@example.com,"$66,475.94",166.75,Gold
CUST-01114,Jennifer Lopez,m ,33.0,2022-11-06,phoenix,USA,jennifer.lopez1114@example.com,"$53,220.21",167.29,silver
 CUST-00128 ,Susan Hernandez,M,55.0,2022-04-08,Philadelphia,Australia,susan.hernandez128@example.com,"$60,984.40",118.56,SILVER
CUST-00276,Matthew Rodriguez,M,16.0,26-Jan-2022,chicago,United Kingdom,matthew.rodriguez276@example.com,"$74,428.55",65.29,Silver
CUST-01501,Nancy Brown,M,56.0,08-Dec-2024,houston,Australia,nancy.brown1501@example.com,"$86,191.81",204.62,silver
CUST-00288,Daniel Gonzalez,F,32.0,18-Nov-2021,houston,USA,daniel.gonzalez288@example.com,"$86,712.68",186.38,silver
CUST-02799,Karen Anderson,MALE,,08/08/2024,Philadelphia,Australia,karen.anderson2799@example.com,"$46,137.77",9.93,Silver
 CUST-00501 ,Matthew Garcia,O,29.0,07/21/2024,San Antonio,United Kingdom,matthew.garcia501@example.com,"$35,872.95",149.7,Bronze
CUST-02873,Patricia Jackson,f ,57.0,2023-07-04,Chicago,United Kingdom,patricia.jackson2873@example.com,"$65,178.37",70.47,GOLD
CUST-00796,Linda Jones, Female,33.0,2022-03-19,CHICAGO,United Kingdom,linda.jones796@example.com,"$78,894.20",125.95,silver
CUST-00316,David Rodriguez, Male,54.0,"August 19, 2022",philadelphia,Canada,david.rodriguez316@example.com,"$52,410.30",270.63,SILVER
 CUST-02790 ,Jennifer Martin,F,45.0,"December 03, 2023",Austin,USA,jennifer.martin2790@example.com,"$110,422.20",-384.78,bronze
2408,Michael Hernandez,FEMALE,41.0,11/30/2021,  San Diego  ,USA,michael.hernandez2408@example.com,"$75,728.34",301.14,BRONZE
CUST-01253,Robert Garcia,f ,47.0,09-Jan-2024,LOS ANGELES,Australia,robert.garcia1253@example.com,"$36,818.69",2.0,silver
 CUST-01724 ,William Miller, Male,22.0,11-Dec-2024,San Antonio,USA,william.miller1724@example.com,"$27,303.92",231.47,SILVER
CUST-02072,Lisa Davis,female,48.0,25/05/2021,San Antonio,USA,lisa.davis2072@example.com,,59.91,SILVER
 CUST-00012 ,Daniel Miller, Male,47.0,28-Feb-2024,Philadelphia,USA,daniel.miller12@example.com,"$58,526.58",156.35,bronze
CUST-00891,James Taylor,M,61.0,2023-06-22,Philadelphia,Canada,james.taylor891@example.com,,185.97,GOLD
 CUST-02225 ,William Johnson,MALE,54.0,10/09/2022,New York,Australia,william.johnson2225@example.com,"$81,679.63",109.48,silver
 CUST-01813 ,Karen Davis, Male,66.0,08/06/2023,Houston,Australia,karen.davis1813@example.com,"$98,528.39",171.43,silver
CUST-02221,William Wilson,Male,34.0,07/24/2023,Austin,USA,william.wilson2221@example.com,"$81,071.90",170.01,bronze
 CUST-00071 ,Sarah Taylor,M,16.0,2023-04-29,houston,Australia,sarah.taylor71@example.com,"$58,533.50",66.29,SILVER
 CUST-01107 ,Charles Jackson,,34.0,19-Jan-2022,Chicago,Australia,charles.jackson1107@example.com,"$69,852.64",153.29,Gold
CUST-00175,Thomas Hernandez,F,42.0,2023-07-18,Austin,Canada,thomas.hernandez175@example.com,"$25,151.10",43.35,silver
679,Mary Smith, Male,35.0,20-Apr-2021,AUSTIN,Australia,mary.smith679@example.com,"$73,373.76",110.73,
2665,Jennifer Martinez,F,29.0,02/07/2024,  Los Angeles  ,USA,jennifer.martinez2665@example.com,"$24,021.25",270.02,Silver
 CUST-00170 ,Mary Garcia,Female,24.0,08/09/2022,San Antonio,USA,mary.garcia170@example.com,"$48,626.73",202.0,GOLD
440,Nancy Williams,MALE,60.0,2023-10-09,Chicago,United Kingdom,nancy.williams440@example.com,"$78,038.85",189.22,Silver
CUST-01829,Richard Moore,M,19.0,19-Nov-2022,Los Angeles,USA,richard.moore1829@example.com,"$88,644.03",166.62,GOLD
CUST-01681,Elizabeth Hernandez,m ,38.0,2021-06-21,Los Angeles,USA,elizabeth.hernandez1681@example.com,"$71,415.78",275.03,Gold
 CUST-02322 ,Jennifer Wilson,MALE,44.0,2022-03-21,Houston,Canada,jennifer.wilson2322@example.com,"$62,519.88",82.95,
 CUST-01209 ,Nancy Thomas,Non-binary,40.0,24-Jun-2021,Phoenix,Australia,nancy.thomas1209@example.com,"$75,412.10",124.82,silver
CUST-02889,James Miller,FEMALE,42.0,09/03/2024,Houston,United Kingdom,james.miller2889@example.com,"$52,303.80",,SILVER
CUST-02135,Linda Martinez,M,39.0,02/22/2024,SAN DIEGO,United Kingdom,linda.martinez2135@example.com,"$44,110.48",61.82,Gold
1045,Susan Taylor,MALE,66.0,04/27/2024,Phoenix,USA,susan.taylor1045@example.com,"$58,256.23",32.07,GOLD
CUST-01201,John Davis,f ,59.0,05/31/2022,SAN DIEGO,United Kingdom,john.davis1201@example.com,"$50,325.28",,Bronze
CUST-02042,Patricia Rodriguez,Female,42.0,"January 03, 2022",San Diego,USA,patricia.rodriguez2042@example.com,"$42,139.50",121.24,BRONZE
CUST-01432,Karen Jackson,Female,47.0,19/11/2022,Chicago,USA,karen.jackson1432@example.com,"$31,597.07",332.72,Bronze
CUST-01203,Robert Williams,FEMALE,34.0,12/02/2021,San Diego,USA,robert.williams1203@example.com,"$56,467.83",153.29,Gold
 CUST-01200 ,Jennifer Jones,M,33.0,,Chicago,Australia,jennifer.jones1200@example.com,"$67,478.09",233.35,bronze
 CUST-02311 ,Michael Moore, Female,33.0,2022-03-27,CHICAGO,Australia,michael.moore2311@example.com,"$44,833.05",284.75,SILVER
 CUST-01162 ,Jessica Gonzalez,male,41.0,18-Jun-2021,San Diego,Australia,jessica.gonzalez1162@example.com,"$81,167.69",319.05,BRONZE
CUST-00559,Richard Hernandez,O,44.0,2024-12-21,  Dallas  ,USA,richard.hernandez559@example.com,"$99,526.98",173.98,BRONZE
770,Matthew Wilson,FEMALE,38.0,11-Dec-2021,Austin,United Kingdom,matthew.wilson770@example.com,"$90,754.49",3.27,
CUST-01831,Jennifer Wilson,Male,44.0,17/06/2021,HOUSTON,United Kingdom,jennifer.wilson1831@example.com,"$98,800.18",257.62,BRONZE
CUST-01881,Mary Brown,,54.0,"March 20, 2024",san diego,Canada,mary.brown1881@example.com,"$58,185.68",,bronze
CUST-02200,Joseph Brown,F,52.0,15-Mar-2024,NEW YORK,USA,joseph.brown2200@example.com,"$49,744.66",125.56,Bronze
CUST-00024,Nancy Williams,FEMALE,58.0,2023-04-04,Los Angeles,USA,nancy.williams24@example.com,"$102,586.61",225.14,Gold
CUST-02580,Elizabeth Jackson,m ,79.0,23/05/2023,HOUSTON,USA,elizabeth.jackson2580@example.com,"$84,923.13",165.22,silver
2459,Karen Johnson,f ,38.0,,Los Angeles,Canada,karen.johnson2459@example.com,"$39,071.67",94.18,GOLD
CUST-01856,Susan Smith,Female,62.0,2021-07-02,san antonio,United Kingdom,susan.smith1856@example.com,"$55,820.05",85.72,gold
2120,Betty Rodriguez,female,43.0,06/19/2022,Phoenix,Canada,betty.rodriguez2120@example.com,"$33,358.62",136.34,silver
CUST-01302,Charles Lopez,male,54.0,"April 22, 2024",san diego,Australia,charles.lopez1302@example.com,"$68,591.36",148.86,GOLD
CUST-02337,Susan Smith,m ,31.0,"June 29, 2024",Chicago,United Kingdom,susan.smith2337@example.com,"$84,128.82",50.7,Bronze
 CUST-00913 ,Karen Martin,MALE,17.0,"January 07, 2023",Austin,Canada,karen.martin913@example.com,"$49,895.09",87.79,BRONZE
 CUST-00467 ,William Miller,m ,32.0,18/03/2023,  Los Angeles  ,USA,william.miller467@example.com,"$76,008.32",51.64,Gold
CUST-00840,Patricia Garcia, Female,45.0,01/06/2021,San Diego,USA,patricia.garcia840@example.com,"$91,340.65",139.44,Gold
CUST-01516,Susan Williams,F,70.0,08/23/2023,Houston,United Kingdom,susan.williams1516@example.com,"$54,634.13",59.7,Gold
CUST-01327,David Davis,male,23.0,25-Apr-2021,San Antonio,Australia,david.davis1327@example.com,"$67,073.19",215.27,BRONZE
417,Susan Taylor, Male,55.0,03-Jun-2022,Dallas,United Kingdom,susan.taylor417@example.com,"$48,133.86",51.01,GOLD
CUST-02085,Robert Davis,M,57.0,13-Sep-2024,San Antonio,Australia,robert.davis2085@example.com,"$48,635.56",169.98,SILVER
CUST-00367,Linda Taylor, Male,38.0,"May 06, 2023",San Diego,USA,linda.taylor367@example.com,"$86,158.97",159.53,bronze
95,Patricia Smith,F,50.0,"September 11, 2023",new york,Canada,patricia.smith95@example.com,"$74,474.11",105.57,bronze
 CUST-03000 ,Matthew Lopez,FEMALE,16.0,03/14/2021,dallas,Australia,matthew.lopez3000@example.com,"$42,748.36",49.75,GOLD
CUST-01702,Richard Hernandez, Male,57.0,2024-04-04,NEW YORK,Australia,richard.hernandez1702@example.com,"$19,528.19",228.54,GOLD
CUST-02741,Patricia Williams,male,34.0,07/17/2021,los angeles,Canada,patricia.williams2741@example.com,"$9,216.08",47.09,gold
CUST-02144,Thomas Brown,M,25.0,17/05/2022,Dallas,USA,thomas.brown2144@example.com,"$53,037.96",74.43,gold
2028,Matthew Taylor,F,16.0,02/04/2021,Phoenix,Australia,matthew.taylor2028@example.com,"$53,318.05",65.99,bronze
CUST-01002,Karen Thomas,FEMALE,34.0,14-Apr-2024,New York,Australia,karen.thomas1002@example.com,"$98,644.33",133.35,Gold
CUST-02586,Linda Wilson,M,,21/01/2022,PHOENIX,United Kingdom,linda.wilson2586@example.com,"$64,242.00",90.49,Bronze
 CUST-02115 ,Susan Gonzalez,F,35.0,07/01/2022,San Diego,Canada,susan.gonzalez2115@example.com,"$56,244.62",11.67,Silver
2008,Daniel Anderson,female,46.0,09/03/2021,austin,Canada,daniel.anderson2008@example.com,"$52,239.88",152.4,gold
 CUST-02470 ,Charles Rodriguez,Male,53.0,05/24/2023,Austin,USA,charles.rodriguez2470@example.com,"$46,864.85",123.07,bronze
 CUST-00820 ,David Martinez, Male,,12-Oct-2022,Houston,Canada,david.martinez820@example.com,"$55,667.77",78.53,GOLD
 CUST-01865 ,Sarah Wilson,F,39.0,"July 25, 2023",  Houston  ,USA,sarah.wilson1865@example.com,,276.18,Bronze
CUST-01649,Thomas Wilson,FEMALE,49.0,03/26/2021,LOS ANGELES,USA,thomas.wilson1649@example.com,"$44,240.32",209.22,silver
CUST-00321,Michael Thomas,F,30.0,04/21/2021,los angeles,USA,michael.thomas321@example.com,"$54,885.22",216.12,gold
 CUST-01088 ,Daniel Martin,F,24.0,"April 15, 2021",HOUSTON,United Kingdom,,"$46,436.24",138.51,silver
CUST-02587,Jennifer Williams,M,39.0,24/02/2024,new york,USA,jennifer.williams2587@example.com,"$58,775.82",161.66,SILVER
CUST-01732,Patricia Martinez,F,50.0,"August 13, 2024",dallas,Canada,patricia.martinez1732@example.com,"$87,268.11",90.29,gold
CUST-02897,Michael Gonzalez,f ,58.0,"August 13, 2022",Austin,Australia,michael.gonzalez2897@example.com,"$90,446.60",90.89,bronze
CUST-00932,Charles Jones,Male,48.0,04-May-2021,houston,Australia,charles.jones932@example.com,"$53,083.55",149.71,Bronze
1140,Linda Rodriguez, Male,47.0,01/09/2021,Los Angeles,United Kingdom,linda.rodriguez1140@example.com,"$-15,000.00",38.91,gold
 CUST-02246 ,Charles Lopez,Male,29.0,19-Aug-2023,New York,USA,charles.lopez2246@example.com,"$35,090.84",38.05,bronze
 CUST-02187 ,Mary Jones, Female,26.0,2022-10-24,  Chicago  ,Canada,mary.jones2187@example.com,"$78,759.37",185.78,gold
CUST-02293,Susan Thomas,FEMALE,51.0,05/01/2021,CHICAGO,Australia,susan.thomas2293@example.com,"$92,313.49",184.05,Gold
CUST-02172,David Smith,,40.0,10/01/2023,Austin,United Kingdom,david.smith2172@example.com,,154.79,Gold
 CUST-01290 ,Nancy Hernandez,M,56.0,"March 24, 2022",Phoenix,USA,nancy.hernandez1290@example.com,"$49,090.24",186.13,gold
CUST-00653,Sarah Jones,FEMALE,21.0,2021-06-28,Austin,Canada,sarah.jones653@example.com,"$80,888.53",200.86,SILVER
